%yyyy.yyyy ___up(m)
2011.9261 0.166171
2011.9288 0.160009
2011.9316 0.159629
2011.9343 0.161668
2011.9370 0.163077
2011.9398 0.166879
2011.9425 0.168382
2011.9452 0.162223
2011.9480 0.160926
2011.9507 0.160867
2011.9535 0.154726
2011.9562 0.152055
2011.9589 0.142918
2011.9617 0.144276
2011.9644 0.142040
2011.9671 0.138990
2011.9699 0.145821
2011.9726 0.150123
2011.9754 0.153118
2011.9781 0.157093
2011.9808 0.163867
2011.9836 0.154111
2011.9863 0.157464
2011.9890 0.155738
2011.9918 0.168932
2011.9945 0.160144
2011.9973 0.164527
2012.0000 0.157459
2012.0027 0.162942
2012.0055 0.168769
2012.0082 0.161623
2012.0110 0.162358
2012.0137 0.161136
2012.0164 0.157449
2012.0192 0.159341
2012.0219 0.164532
2012.0246 0.164914
2012.0274 0.166881
2012.0301 0.165848
2012.0329 0.166678
2012.0356 0.170377
2012.0383 0.171210
2012.0411 0.157404
2012.0438 0.149594
2012.0465 0.147449
2012.0493 0.151244
2012.0520 0.156420
2012.0548 0.148596
2012.0575 0.161055
2012.0602 0.156935
2012.0630 0.160283
2012.0657 0.159605
2012.0684 0.153504
2012.0712 0.161756
2012.0739 0.152786
2012.0767 0.148453
2012.0794 0.155594
2012.0821 0.151024
2012.0849 0.148215
2012.0876 0.154812
2012.0903 0.167175
2012.0931 0.162442
2012.0958 0.154548
2012.0986 0.151202
2012.1013 0.153254
2012.1040 0.160938
2012.1068 0.161383
2012.1095 0.161217
2012.1123 0.159019
2012.1150 0.160522
2012.1177 0.155412
2012.1205 0.151929
2012.1232 0.153880
2012.1259 0.158247
2012.1287 0.170548
2012.1314 0.168542
2012.1342 0.167505
2012.1369 0.163929
2012.1396 0.161364
2012.1424 0.158721
2012.1451 0.154688
2012.1478 0.164288
2012.1506 0.160873
2012.1533 0.168042
2012.1561 0.163890
2012.1588 0.167950
2012.1615 0.171421
2012.1643 0.164532
2012.1670 0.166312
2012.1697 0.169391
2012.1725 0.172811
2012.1752 0.171377
2012.1780 0.169732
2012.1807 0.165172
2012.1834 0.168874
2012.1862 0.168340
2012.1889 0.165122
2012.1916 0.165115
2012.1944 0.171636
2012.1971 0.174035
2012.1999 0.168579
2012.2026 0.175347
2012.2053 0.185933
2012.2081 0.181267
2012.2108 0.181709
2012.2136 0.175785
2012.2163 0.178639
2012.2190 0.175725
2012.2218 0.172686
2012.2245 0.175106
2012.2272 0.169351
2012.2300 0.166911
2012.2327 0.170493
2012.2355 0.166607
2012.2382 0.180095
2012.2409 0.177377
2012.2437 0.173515
2012.2464 0.174755
2012.2491 0.179639
2012.2519 0.165862
2012.2546 0.171905
2012.2574 0.175176
2012.2601 0.173001
2012.2628 0.173155
2012.2656 0.178081
2012.2683 0.177132
2012.2710 0.172718
2012.2738 0.174771
2012.2765 0.178841
2012.2793 0.181986
2012.2820 0.184976
2012.2847 0.179135
2012.2875 0.183629
2012.2902 0.179962
2012.2930 0.180092
2012.2957 0.180527
2012.2984 0.182613
2012.3012 0.187978
2012.3039 0.176775
2012.3066 0.171844
2012.3094 0.178590
2012.3121 0.177771
2012.3149 0.172176
2012.3176 0.182709
2012.3203 0.179559
2012.3231 0.176611
2012.3258 0.175000
2012.3285 0.183859
2012.3313 0.182669
2012.3340 0.176615
2012.3368 0.185501
2012.3395 0.186290
2012.3422 0.186430
2012.3450 0.177035
2012.3477 0.176803
2012.3504 0.174395
2012.3532 0.165596
2012.3559 0.167588
2012.3587 0.170082
2012.3614 0.177639
2012.3641 0.186515
2012.3669 0.180500
2012.3696 0.182718
2012.3723 0.183131
2012.3751 0.184425
2012.3778 0.183015
2012.3806 0.176523
2012.3833 0.176805
2012.3860 0.175472
2012.3888 0.181063
2012.3915 0.188076
2012.3943 0.188668
2012.3970 0.182833
2012.3997 0.174549
2012.4025 0.174339
2012.4052 0.179609
2012.4079 0.184876
2012.4107 0.184420
2012.4134 0.181368
2012.4162 0.176998
2012.4189 0.187692
2012.4216 0.183740
2012.4244 0.184719
2012.4271 0.179895
2012.4298 0.185145
2012.4326 0.184370
2012.4353 0.186465
2012.4381 0.186722
2012.4408 0.189449
2012.4435 0.180533
2012.4463 0.191890
2012.4490 0.188079
2012.4517 0.189565
2012.4545 0.191437
2012.4572 0.191857
2012.4600 0.188048
2012.4627 0.183451
2012.4654 0.188338
2012.4682 0.183232
2012.4709 0.189743
2012.4736 0.184299
2012.4764 0.185287
2012.4791 0.188298
2012.4819 0.185878
2012.4846 0.187173
2012.4873 0.188721
2012.4901 0.188459
2012.4928 0.183968
2012.4956 0.178473
2012.4983 0.195248
2012.5010 0.182037
2012.5038 0.185573
2012.5065 0.190573
2012.5092 0.191013
2012.5120 0.193020
2012.5147 0.188015
2012.5175 0.189938
2012.5202 0.193687
2012.5229 0.177089
2012.5257 0.174828
2012.5284 0.185236
2012.5311 0.183062
2012.5339 0.191068
2012.5366 0.186840
2012.5394 0.190063
2012.5421 0.186979
2012.5448 0.183604
2012.5476 0.188623
2012.5503 0.188090
2012.5530 0.187816
2012.5558 0.192412
2012.5585 0.184396
2012.5613 0.193511
2012.5640 0.191683
2012.5667 0.188796
2012.5695 0.185755
2012.5722 0.178780
2012.5749 0.184805
2012.5777 0.190487
2012.5804 0.186938
2012.5832 0.182550
2012.5859 0.183077
2012.5886 0.180680
2012.5914 0.180165
2012.5941 0.181087
2012.5969 0.180943
2012.5996 0.181445
2012.6023 0.185238
2012.6051 0.188205
2012.6078 0.180309
2012.6105 0.186264
2012.6133 0.182795
2012.6160 0.184989
2012.6188 0.187392
2012.6215 0.187635
2012.6242 0.182057
2012.6270 0.179507
2012.6297 0.180853
2012.6324 0.186569
2012.6352 0.192517
2012.6379 0.186665
2012.6407 0.190798
2012.6434 0.182648
2012.6461 0.178099
2012.6489 0.184487
2012.6516 0.177585
2012.6543 0.184409
2012.6571 0.177718
2012.6598 0.176665
2012.6626 0.183096
2012.6653 0.180161
2012.6680 0.188244
2012.6708 0.191651
2012.6735 0.183080
2012.6762 0.187125
2012.6790 0.182900
2012.6817 0.178886
2012.6845 0.182252
2012.6872 0.179357
2012.6899 0.179326
2012.6927 0.179782
2012.6954 0.178887
2012.6982 0.187493
2012.7009 0.185131
2012.7036 0.189830
2012.7064 0.180759
2012.7091 0.183438
2012.7118 0.188407
2012.7146 0.190075
2012.7173 0.179614
2012.7201 0.181906
2012.7228 0.178063
2012.7255 0.173006
2012.7283 0.172985
2012.7310 0.181554
2012.7337 0.175726
2012.7365 0.189950
2012.7392 0.184173
2012.7420 0.186328
2012.7447 0.181956
2012.7474 0.179111
2012.7502 0.183096
2012.7529 0.189105
2012.7556 0.185437
2012.7584 0.183835
2012.7611 0.174945
2012.7639 0.173912
2012.7666 0.176731
2012.7693 0.183055
2012.7721 0.178539
2012.7748 0.178455
2012.7775 0.182439
2012.7803 0.180634
2012.7830 0.177357
2012.7858 0.174369
2012.7885 0.176072
2012.7912 0.177387
2012.7940 0.174290
2012.7967 0.176757
2012.7995 0.176020
2012.8022 0.185300
2012.8049 0.180498
2012.8077 0.181711
2012.8104 0.182518
2012.8131 0.184683
2012.8159 0.174616
2012.8186 0.177960
2012.8214 0.172115
2012.8241 0.174496
2012.8268 0.172692
2012.8296 0.179186
2012.8323 0.180357
2012.8350 0.168614
2012.8378 0.174547
2012.8405 0.180381
2012.8433 0.176725
2012.8460 0.174346
2012.8487 0.176344
2012.8515 0.175337
2012.8542 0.173666
2012.8569 0.174054
2012.8597 0.172223
2012.8624 0.181704
2012.8652 0.176068
2012.8679 0.178598
2012.8706 0.179264
2012.8734 0.185244
2012.8761 0.178717
2012.8789 0.181188
2012.8816 0.183794
2012.8843 0.178610
2012.8871 0.174118
2012.8898 0.169159
2012.8925 0.170390
2012.8953 0.165477
2012.8980 0.170718
2012.9008 0.173543
2012.9035 0.165256
2012.9062 0.171029
2012.9090 0.173800
2012.9117 0.172211
2012.9144 0.168747
2012.9172 0.168087
2012.9199 0.160447
2012.9227 0.161320
2012.9254 0.168155
2012.9281 0.166092
2012.9309 0.165458
2012.9336 0.173045
2012.9363 0.165833
2012.9391 0.164911
2012.9418 0.151020
2012.9446 0.150901
2012.9473 0.151444
2012.9500 0.150894
2012.9528 0.155366
2012.9555 0.158500
2012.9582 0.157030
2012.9610 0.140110
2012.9637 0.153569
2012.9665 0.159070
2012.9692 0.157101
2012.9719 0.158188
2012.9747 0.164026
2012.9774 0.160174
2012.9802 0.163973
2012.9829 0.171098
2012.9856 0.164348
2012.9884 0.163954
2012.9911 0.160916
2012.9938 0.164086
2012.9966 0.168019
2012.9993 0.176906
2013.0021 0.174859
2013.0048 0.170477
2013.0075 0.171852
2013.0103 0.180362
2013.0130 0.173733
2013.0157 0.169040
2013.0185 0.170038
2013.0212 0.172755
2013.0240 0.170545
2013.0267 0.181111
2013.0294 0.187538
2013.0322 0.176568
2013.0349 0.183313
2013.0376 0.178497
2013.0404 0.180311
2013.0431 0.173431
2013.0459 0.167431
2013.0486 0.172969
2013.0513 0.172336
2013.0541 0.174699
2013.0568 0.177190
2013.0595 0.190258
2013.0623 0.186157
2013.0650 0.186891
2013.0678 0.190308
2013.0705 0.174868
2013.0732 0.186640
2013.0760 0.175036
2013.0787 0.178571
2013.0815 0.174269
2013.0842 0.169712
2013.0869 0.173035
2013.0897 0.176936
2013.0924 0.181863
2013.0951 0.175692
2013.0979 0.175125
2013.1006 0.169209
2013.1034 0.167205
2013.1061 0.172012
2013.1088 0.163880
2013.1116 0.169469
2013.1143 0.160853
2013.1170 0.149688
2013.1198 0.159080
2013.1225 0.162000
2013.1253 0.155277
2013.1280 0.157546
2013.1307 0.155304
2013.1335 0.166825
2013.1362 0.166067
2013.1389 0.169360
2013.1417 0.170842
2013.1444 0.167668
2013.1472 0.164992
2013.1499 0.167587
2013.1526 0.163525
2013.1554 0.162563
2013.1581 0.172660
2013.1608 0.176360
2013.1636 0.175918
2013.1663 0.171461
2013.1691 0.179210
2013.1718 0.174420
2013.1745 0.167791
2013.1773 0.178606
2013.1800 0.177391
2013.1828 0.166310
2013.1855 0.181680
2013.1882 0.175842
2013.1910 0.175447
2013.1937 0.177501
2013.1964 0.169501
2013.1992 0.168638
2013.2019 0.169069
2013.2047 0.165626
2013.2074 0.170822
2013.2101 0.173226
2013.2129 0.173695
2013.2156 0.170811
2013.2183 0.172184
2013.2211 0.173503
2013.2238 0.169368
2013.2266 0.170694
2013.2293 0.171824
2013.2320 0.175557
2013.2348 0.173459
2013.2375 0.178249
2013.2402 0.177539
2013.2430 0.179867
2013.2457 0.173364
2013.2485 0.162603
2013.2512 0.168431
2013.2539 0.165215
2013.2567 0.170594
2013.2594 0.173190
2013.2621 0.171594
2013.2649 0.176738
2013.2676 0.176936
2013.2704 0.184629
2013.2731 0.180833
2013.2758 0.182381
2013.2786 0.183393
2013.2813 0.184056
2013.2841 0.182148
2013.2868 0.179648
2013.2895 0.183181
2013.2923 0.177427
2013.2950 0.173764
2013.2977 0.174054
2013.3005 0.178966
2013.3032 0.178277
2013.3060 0.179748
2013.3087 0.183205
2013.3114 0.179167
2013.3142 0.186460
2013.3169 0.178419
2013.3196 0.176481
2013.3224 0.181795
2013.3251 0.182219
2013.3279 0.176850
2013.3306 0.184015
2013.3333 0.189665
2013.3361 0.180931
2013.3388 0.174087
2013.3415 0.174277
2013.3443 0.170498
2013.3470 0.174075
2013.3498 0.181009
2013.3525 0.184726
2013.3552 0.183700
2013.3580 0.176537
2013.3607 0.177378
2013.3634 0.175601
2013.3662 0.173566
2013.3689 0.174569
2013.3717 0.176285
2013.3744 0.172345
2013.3771 0.182950
2013.3799 0.188032
2013.3826 0.185981
2013.3854 0.180363
2013.3881 0.180884
2013.3908 0.177024
2013.3936 0.181538
2013.3963 0.179711
2013.3990 0.177873
2013.4018 0.175365
2013.4045 0.186667
2013.4073 0.176004
2013.4100 0.181306
2013.4127 0.180203
2013.4155 0.186747
2013.4182 0.185675
2013.4209 0.182877
2013.4237 0.174777
2013.4264 0.176264
2013.4292 0.173505
2013.4319 0.181689
2013.4346 0.182055
2013.4374 0.186268
2013.4401 0.191096
2013.4428 0.185567
2013.4456 0.183419
2013.4483 0.180584
2013.4511 0.185904
2013.4538 0.180212
2013.4565 0.177820
2013.4593 0.177198
2013.4620 0.178551
2013.4648 0.182275
2013.4675 0.183664
2013.4702 0.178549
2013.4730 0.179459
2013.4757 0.178731
2013.4784 0.183296
2013.4812 0.183507
2013.4839 0.193283
2013.4867 0.180338
2013.4894 0.190041
2013.4921 0.195634
2013.4949 0.187182
2013.4976 0.193231
2013.5003 0.190413
2013.5031 0.190452
2013.5058 0.187330
2013.5086 0.190268
2013.5113 0.192659
2013.5140 0.182239
2013.5168 0.187666
2013.5195 0.188787
2013.5222 0.183545
2013.5250 0.182615
2013.5277 0.180419
2013.5305 0.181996
2013.5332 0.193107
2013.5359 0.191845
2013.5387 0.176085
2013.5414 0.181119
2013.5441 0.189063
2013.5469 0.193235
2013.5496 0.190380
2013.5524 0.185915
2013.5551 0.191772
2013.5578 0.188029
2013.5606 0.175105
2013.5633 0.184755
2013.5661 0.184603
2013.5688 0.185336
2013.5715 0.180927
2013.5743 0.187535
2013.5770 0.178281
2013.5797 0.186901
2013.5825 0.183745
2013.5852 0.181939
2013.5880 0.184170
2013.5907 0.190631
2013.5934 0.183095
2013.5962 0.181281
2013.5989 0.189223
2013.6016 0.186018
2013.6044 0.183045
2013.6071 0.183458
2013.6099 0.179908
2013.6126 0.183423
2013.6153 0.183580
2013.6181 0.175594
2013.6208 0.172637
2013.6235 0.176104
2013.6263 0.174584
2013.6290 0.179407
2013.6318 0.177756
2013.6345 0.180729
2013.6372 0.178636
2013.6400 0.185205
2013.6427 0.181357
2013.6454 0.187631
2013.6482 0.177464
2013.6509 0.194909
2013.6537 0.186768
2013.6564 0.188626
2013.6591 0.199773
2013.6619 0.177821
2013.6646 0.177444
2013.6674 0.178031
2013.6701 0.180829
2013.6728 0.176618
2013.6756 0.181866
2013.6783 0.180079
2013.6810 0.177254
2013.6838 0.176158
2013.6865 0.173517
2013.6893 0.178388
2013.6920 0.182048
2013.6947 0.184868
2013.6975 0.178280
2013.7002 0.179038
2013.7029 0.177158
2013.7057 0.182367
2013.7084 0.178128
2013.7112 0.172977
2013.7139 0.176312
2013.7166 0.174070
2013.7194 0.170020
2013.7221 0.169605
2013.7248 0.166059
2013.7276 0.166222
2013.7303 0.178868
2013.7331 0.179589
2013.7358 0.183617
2013.7385 0.185627
2013.7413 0.175609
2013.7440 0.170934
2013.7467 0.179208
2013.7495 0.180880
2013.7522 0.177626
2013.7550 0.178100
2013.7577 0.181004
2013.7604 0.178671
2013.7632 0.177703
2013.7659 0.182772
2013.7687 0.181391
2013.7714 0.175659
2013.7741 0.173927
2013.7769 0.166751
2013.7796 0.165682
2013.7823 0.175067
2013.7851 0.178313
2013.7878 0.180727
2013.7906 0.173104
2013.7933 0.172173
2013.7960 0.181398
2013.7988 0.176562
2013.8015 0.178363
2013.8042 0.185854
2013.8070 0.179570
2013.8097 0.173796
2013.8125 0.177611
2013.8152 0.182672
2013.8179 0.183126
2013.8207 0.178666
2013.8234 0.179451
2013.8261 0.179630
2013.8289 0.184577
2013.8316 0.186287
2013.8344 0.178239
2013.8371 0.180781
2013.8398 0.172488
2013.8426 0.176063
2013.8453 0.178407
2013.8480 0.181177
2013.8508 0.180913
2013.8535 0.174357
2013.8563 0.174253
2013.8590 0.173334
2013.8617 0.174769
2013.8645 0.179752
2013.8672 0.182469
2013.8700 0.180449
2013.8727 0.181520
2013.8754 0.175651
2013.8782 0.184430
2013.8809 0.189088
2013.8836 0.184224
2013.8864 0.171707
2013.8891 0.173673
2013.8919 0.179353
2013.8946 0.173630
2013.8973 0.174310
2013.9001 0.176884
2013.9028 0.179929
2013.9055 0.177507
2013.9083 0.186709
2013.9110 0.189506
2013.9138 0.186897
2013.9165 0.172310
2013.9192 0.172660
2013.9220 0.180766
2013.9247 0.180537
2013.9274 0.186291
2013.9302 0.174812
2013.9329 0.179153
2013.9357 0.174947
2013.9384 0.183685
2013.9411 0.182652
2013.9439 0.185846
2013.9466 0.183057
2013.9493 0.174810
2013.9521 0.186373
2013.9548 0.178816
2013.9576 0.171770
2013.9603 0.176545
2013.9630 0.171346
2013.9658 0.174918
2013.9685 0.181825
2013.9713 0.164791
2013.9740 0.162374
2013.9767 0.158632
2013.9795 0.162325
2013.9822 0.166616
2013.9849 0.167384
2013.9877 0.176492
2013.9904 0.172799
2013.9932 0.178371
2013.9959 0.177195
2013.9986 0.174150
2014.0014 0.175726
2014.0041 0.169460
2014.0068 0.175093
2014.0096 0.162713
2014.0123 0.159567
2014.0151 0.154874
2014.0178 0.166491
2014.0205 0.175551
2014.0233 0.163586
2014.0260 0.170869
2014.0287 0.162575
2014.0315 0.166181
2014.0342 0.170572
2014.0370 0.169551
2014.0397 0.165885
2014.0424 0.171960
2014.0452 0.167086
2014.0479 0.165979
2014.0507 0.167274
2014.0534 0.172824
2014.0561 0.169494
2014.0589 0.159781
2014.0616 0.164182
2014.0643 0.167895
2014.0671 0.167675
2014.0698 0.165594
2014.0726 0.173931
2014.0753 0.168013
2014.0780 0.167379
2014.0808 0.168385
2014.0862 0.149900
2014.0890 0.150377
2014.0917 0.159924
2014.0945 0.165387
2014.0972 0.158394
2014.0999 0.153459
2014.1027 0.161873
2014.1054 0.159645
2014.1081 0.156547
2014.1109 0.159310
2014.1136 0.155689
2014.1164 0.154983
2014.1191 0.150324
2014.1218 0.160981
2014.1246 0.158091
2014.1273 0.154874
2014.1300 0.164200
2014.1328 0.172384
2014.1355 0.167548
2014.1383 0.160981
2014.1410 0.171279
2014.1437 0.159572
2014.1465 0.147829
2014.1492 0.138755
2014.1520 0.137840
2014.1547 0.147798
2014.1574 0.155950
2014.1602 0.161807
2014.1629 0.154211
2014.1656 0.153822
2014.1684 0.150880
2014.1711 0.147415
2014.1739 0.154575
2014.1766 0.162406
2014.1793 0.164124
2014.1821 0.153379
2014.1848 0.152751
2014.1875 0.154904
2014.1903 0.161797
2014.1930 0.166573
2014.1958 0.167339
2014.1985 0.174112
2014.2012 0.166193
2014.2040 0.163730
2014.2067 0.166357
2014.2094 0.172960
2014.2122 0.182334
2014.2149 0.169204
2014.2177 0.171330
2014.2204 0.177682
2014.2231 0.172576
2014.2259 0.168043
2014.2286 0.168170
2014.2313 0.172684
2014.2341 0.172818
2014.2368 0.175825
2014.2396 0.171094
2014.2423 0.177569
2014.2450 0.180332
2014.2478 0.183197
2014.2505 0.178422
2014.2533 0.170157
2014.2560 0.176467
2014.2587 0.176275
2014.2615 0.178731
2014.2642 0.181871
2014.2669 0.173455
2014.2697 0.175770
2014.2724 0.177691
2014.2752 0.180973
2014.2779 0.167857
2014.2806 0.163865
2014.2834 0.165547
2014.2861 0.169440
2014.2888 0.174633
2014.2916 0.169222
2014.2943 0.172890
2014.2971 0.171173
2014.2998 0.178259
2014.3025 0.182317
2014.3053 0.171048
2014.3080 0.172007
2014.3107 0.184037
2014.3135 0.181057
2014.3162 0.187272
2014.3190 0.179448
2014.3217 0.169560
2014.3244 0.178168
2014.3272 0.184216
2014.3299 0.176431
2014.3326 0.181706
2014.3354 0.183415
2014.3381 0.181120
2014.3409 0.174750
2014.3436 0.176481
2014.3463 0.176467
2014.3491 0.171143
2014.3518 0.180262
2014.3546 0.173892
2014.3573 0.179325
2014.3600 0.181408
2014.3628 0.183076
2014.3655 0.185593
2014.3682 0.174360
2014.3710 0.175775
2014.3737 0.181931
2014.3765 0.172971
2014.3792 0.178848
2014.3819 0.176652
2014.3847 0.175981
2014.3874 0.173127
2014.3901 0.173690
2014.3929 0.173310
2014.3956 0.178208
2014.3984 0.182220
2014.4011 0.182804
2014.4038 0.182363
2014.4066 0.175036
2014.4093 0.171673
2014.4120 0.167016
2014.4148 0.163564
2014.4175 0.166857
2014.4203 0.174703
2014.4230 0.166728
2014.4257 0.173512
2014.4285 0.184207
2014.4312 0.182931
2014.4339 0.181607
2014.4367 0.174690
2014.4394 0.177170
2014.4422 0.185786
2014.4449 0.187099
2014.4476 0.182545
2014.4504 0.185185
2014.4531 0.188488
2014.4559 0.185590
2014.4586 0.181319
2014.4613 0.185918
2014.4641 0.170291
2014.4668 0.182327
2014.4695 0.186855
2014.4723 0.182257
2014.4750 0.182022
2014.4778 0.192325
2014.4805 0.185068
2014.4832 0.180689
2014.4860 0.187069
2014.4887 0.184589
2014.4914 0.184535
2014.4942 0.182816
2014.4969 0.189806
2014.4997 0.181496
2014.5024 0.188436
2014.5051 0.181458
2014.5079 0.180034
2014.5106 0.178195
2014.5133 0.181404
2014.5161 0.172095
2014.5188 0.182212
2014.5216 0.186652
2014.5243 0.186961
2014.5270 0.190069
2014.5298 0.182955
2014.5325 0.182648
2014.5352 0.181267
2014.5380 0.177926
2014.5407 0.176371
2014.5435 0.189480
2014.5462 0.190985
2014.5489 0.189074
2014.5517 0.178244
2014.5544 0.178952
2014.5572 0.187116
2014.5599 0.184026
2014.5626 0.175004
2014.5654 0.178565
2014.5681 0.179713
2014.5708 0.187409
2014.5736 0.181323
2014.5763 0.179155
2014.5791 0.173569
2014.5818 0.185838
2014.5845 0.183299
2014.5873 0.178782
2014.5900 0.187202
2014.5927 0.192580
2014.5955 0.180541
2014.5982 0.183240
2014.6010 0.180535
2014.6037 0.185248
2014.6064 0.182366
2014.6092 0.185136
2014.6119 0.187436
2014.6146 0.191497
2014.6174 0.178895
2014.6201 0.179309
2014.6229 0.182929
2014.6256 0.185292
2014.6283 0.181013
2014.6311 0.178392
2014.6338 0.182177
2014.6366 0.178541
2014.6393 0.180915
2014.6420 0.188648
2014.6448 0.187611
2014.6475 0.188608
2014.6502 0.183833
2014.6530 0.176219
2014.6557 0.182467
2014.6585 0.179221
2014.6612 0.180535
2014.6639 0.187317
2014.6667 0.181111
2014.6694 0.176607
2014.6721 0.173393
2014.6749 0.176274
2014.6776 0.180183
2014.6804 0.179590
2014.6831 0.182971
2014.6858 0.183611
2014.6886 0.185757
2014.6913 0.179410
2014.6940 0.169807
2014.6968 0.175589
2014.6995 0.172312
2014.7023 0.184830
2014.7050 0.184000
2014.7077 0.180058
2014.7105 0.191059
2014.7132 0.193641
2014.7159 0.179194
2014.7187 0.179197
2014.7214 0.182113
2014.7242 0.178453
2014.7269 0.180714
2014.7296 0.186060
2014.7324 0.183285
2014.7351 0.177917
2014.7379 0.190146
2014.7406 0.186383
2014.7433 0.187519
2014.7461 0.184913
2014.7488 0.184556
2014.7515 0.183713
2014.7543 0.184911
2014.7570 0.172930
2014.7598 0.177170
2014.7625 0.178043
2014.7652 0.181219
2014.7680 0.177075
2014.7707 0.167225
2014.7734 0.178009
2014.7762 0.178739
2014.7789 0.178334
2014.7817 0.167347
2014.7844 0.161702
2014.7871 0.176513
2014.7899 0.182385
2014.7926 0.184268
2014.7953 0.187765
2014.7981 0.186620
2014.8008 0.186374
2014.8036 0.175816
2014.8063 0.180132
2014.8090 0.175298
2014.8118 0.180556
2014.8145 0.178714
2014.8172 0.167221
2014.8200 0.154995
2014.8227 0.162252
2014.8255 0.165366
2014.8282 0.165888
2014.8309 0.165442
2014.8337 0.176328
2014.8364 0.172308
2014.8392 0.175017
2014.8419 0.171959
2014.8446 0.168417
2014.8474 0.169618
2014.8501 0.165684
2014.8528 0.166803
2014.8556 0.158569
2014.8583 0.163909
2014.8611 0.161668
2014.8638 0.164409
2014.8665 0.170376
2014.8693 0.170414
2014.8720 0.164870
2014.8747 0.164994
2014.8775 0.167709
2014.8802 0.166542
2014.8830 0.165197
2014.8857 0.168630
2014.8884 0.170945
2014.8912 0.167977
2014.8939 0.172358
2014.8966 0.166642
2014.8994 0.163086
2014.9021 0.171277
2014.9049 0.160709
2014.9076 0.155943
2014.9103 0.154816
2014.9131 0.160081
2014.9158 0.160615
2014.9185 0.163264
2014.9213 0.164531
2014.9240 0.159467
2014.9268 0.162523
2014.9295 0.169481
2014.9322 0.158598
2014.9350 0.155033
2014.9377 0.154479
2014.9405 0.154530
2014.9432 0.160116
2014.9459 0.151663
2014.9487 0.151639
2014.9514 0.152193
2014.9541 0.155641
2014.9569 0.151743
2014.9596 0.159031
2014.9624 0.153078
2014.9651 0.158225
2014.9678 0.157031
2014.9706 0.169891
2014.9733 0.160341
2014.9760 0.162825
2014.9788 0.165745
2014.9815 0.162258
2014.9843 0.172543
2014.9870 0.164218
2014.9897 0.161716
2014.9925 0.166208
2014.9952 0.168227
2014.9979 0.169660
2015.0007 0.172139
2015.0034 0.168100
2015.0062 0.164365
2015.0089 0.167872
2015.0116 0.167920
2015.0144 0.164572
2015.0171 0.164898
2015.0198 0.168587
2015.0226 0.173679
2015.0253 0.157250
2015.0281 0.157047
2015.0308 0.157070
2015.0335 0.155611
2015.0363 0.153620
2015.0390 0.153933
2015.0418 0.152805
2015.0445 0.163110
2015.0472 0.160530
2015.0500 0.162033
2015.0527 0.169671
2015.0554 0.164865
2015.0582 0.160420
2015.0609 0.164887
2015.0637 0.156708
2015.0664 0.153159
2015.0691 0.153686
2015.0719 0.158758
2015.0746 0.161230
2015.0773 0.157904
2015.0801 0.160456
2015.0828 0.168098
2015.0856 0.158129
2015.0883 0.154400
2015.0910 0.154957
2015.0938 0.153730
2015.0965 0.155593
2015.0992 0.162905
2015.1020 0.165056
2015.1047 0.161008
2015.1075 0.166779
2015.1102 0.170302
2015.1129 0.168572
2015.1157 0.167435
2015.1184 0.169648
2015.1211 0.169965
2015.1239 0.172540
2015.1266 0.175046
2015.1294 0.162114
2015.1321 0.159051
2015.1348 0.161469
2015.1376 0.163304
2015.1403 0.171081
2015.1431 0.162149
2015.1458 0.166151
2015.1485 0.169318
2015.1513 0.168563
2015.1540 0.163315
2015.1567 0.168415
2015.1595 0.166586
2015.1622 0.166129
2015.1650 0.166931
2015.1677 0.165908
2015.1704 0.171311
2015.1732 0.170036
2015.1759 0.159142
2015.1786 0.164540
2015.1814 0.163713
2015.1841 0.163653
2015.1869 0.165136
2015.1896 0.168248
2015.1923 0.165482
2015.1951 0.171002
2015.1978 0.174328
2015.2005 0.175277
2015.2033 0.166053
2015.2060 0.166560
2015.2088 0.169460
2015.2115 0.168495
2015.2142 0.162515
2015.2170 0.166812
2015.2197 0.169300
2015.2225 0.169581
2015.2252 0.174449
2015.2279 0.160790
2015.2307 0.155517
2015.2334 0.163947
2015.2361 0.160732
2015.2389 0.159097
2015.2444 0.161540
2015.2471 0.157572
2015.2498 0.161699
2015.2526 0.154101
2015.2553 0.163674
2015.2580 0.161351
2015.2608 0.160881
2015.2635 0.165801
2015.2663 0.170084
2015.2690 0.167593
2015.2717 0.175049
2015.2745 0.176807
2015.2772 0.175232
2015.2799 0.172726
2015.2827 0.176604
2015.2854 0.175757
2015.2882 0.170563
2015.2909 0.171788
2015.2936 0.177373
2015.2964 0.178159
2015.2991 0.178847
2015.3018 0.175802
2015.3046 0.179292
2015.3073 0.178776
2015.3101 0.178441
2015.3128 0.177403
2015.3155 0.180073
2015.3183 0.169204
2015.3210 0.164202
2015.3238 0.165810
2015.3265 0.168623
2015.3292 0.171655
2015.3320 0.170600
2015.3347 0.167685
2015.3374 0.174472
2015.3402 0.169107
2015.3429 0.173562
2015.3457 0.179926
2015.3484 0.176772
2015.3511 0.172683
2015.3539 0.176858
2015.3566 0.168752
2015.3593 0.174340
2015.3621 0.174222
2015.3648 0.173686
2015.3676 0.179604
2015.3703 0.179798
2015.3730 0.176390
2015.3758 0.177519
2015.3785 0.172211
2015.3812 0.177878
2015.3840 0.179060
2015.3867 0.171211
2015.3895 0.178656
2015.3922 0.176106
2015.3949 0.172655
2015.3977 0.167186
2015.4004 0.172108
2015.4031 0.174413
2015.4059 0.177475
2015.4086 0.177543
